episode,train_return,eval_return,epsilon,loss,llm_full_response
485,16.0,187.06,0.47216499999999995,0.313497515860945,N/A
486,21.0,222.9,0.4704324999999999,0.37410150184517815,N/A
487,22.0,209.2,0.4686175,0.33252217315814714,N/A
488,17.0,217.92,0.46721499999999994,0.3999881663304918,N/A
489,22.0,212.0,0.4653999999999999,0.3606317232955586,N/A
490,23.0,224.58,0.46350249999999993,0.3856240727979204,N/A
491,23.0,215.12,0.46160500000000004,0.38837903705628024,N/A
492,15.0,219.74,0.46036749999999993,0.3346984644730886,N/A
493,24.0,217.36,0.45838749999999995,0.39935874193906784,N/A
494,18.0,231.48,0.4569025,0.3573082300523917,N/A
495,24.0,229.28,0.4549225,0.3089162114386757,N/A
496,14.0,226.7,0.4537675,0.2766651798571859,N/A
497,13.0,191.98,0.45269500000000007,0.3781159015802237,N/A
498,13.0,237.18,0.45162250000000004,0.44805244299081654,N/A
499,23.0,207.9,0.44972500000000004,0.3631991637141808,N/A
500,10.0,226.66,0.4489000000000001,0.33646554201841355,N/A
